Type,회사명,채권종류,회차,발행액(억원),만기일,평가종류,직전등급,현재등급,평가일,리포트,재무기준일,유효일,발행한도(억원),직전Outlook,현재Outlook,기준통화,종류,시리즈,유형,공여기관,한도액(억원),약정만료일,프로그램,발행일
자산유동화증권,시은제10차,,3(사모사채),3.59,2022.08.26,본,,AAA (sf),2020.12.28,S,,,,,,,ABS,,,,,,,
자산유동화증권,신한디셈버제일차,,1,51.0,,본,,A1 (sf),2020.12.28,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,케이비서면비스타제일차,,9,1000.0,,본,,A1 (sf),2020.12.28,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,4,2050.0,,본,,A1 (sf),2020.12.28,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,4(사모사채),3.0,2022.08.26,본,,AAA (sf),2020.12.28,S,,,,,,,ABS,,,,,,,
자산유동화증권,하이천안제일차,,9,100.0,,본,,A1 (sf),2020.12.28,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,그레이트서우제일차,,9,100.0,,본,,A2+ (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,다사제일차,,2-8,200.0,,수시,,A1 (sf),2020.12.24,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,베스트디에프제구차,,9,30.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,베스트수정제오차,,1,190.0,,본,,A3+ (sf),2020.12.24,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,베스트수정제육차,,1,150.0,,본,,A3+ (sf),2020.12.24,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,비욘드지제제일차,,9,30.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,샤이닝스톤김해,,9,2000.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,어니스트현제일차,,9,785.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,케이아이에스대체제팔차,,9,5.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,케이에스베타,,9,450.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,트러스트리제삼차,,9,80.0,,본,,A1 (sf),2020.12.24,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,대전도안제일차,,9,25.0,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,더블리치제구차,,9,40.0,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,디에프제이차,,9,22.9801,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,메리고고제사차,,2-21,1020.0,,정기,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,메리고고제사차,,2-22,5.0,,정기,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABCP,,,,,,,
자산유동화증권,불두제이차,,29,200.0,,수시,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,빅하우스제삼차,,4,30.0,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,산업기반신보제육차유동화전문,,1,240.0,2027.01.06,정기,AAA (sf),AAA (sf),2020.12.23,S,,,,,,,ABS,,,,,,,
자산유동화증권,에스타이거제팔차,,9-3,140.0,,수시,,A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,에이블서호제일차,,9,350.0,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,용화랜드마크제일차,,3-2,1.0,,본,,A1 (sf),2020.12.23,S,,,,,,,ABCP,,,,,,,
자산유동화증권,을지클라우드,,4,90.0,,본,,A1 (sf),2020.12.23,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,지아이비에스티,,36,495.0,,수시,,A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,지아이비와이비,,9,196.0,,수시,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,지아이비캡스,,55,600.0,,수시,,A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,케이더블유스카이제삼차,,20,11.0,,정기,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,케이비금정힐,,9,650.0,,정기,A1 (sf),A1 (sf),2020.12.23,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,3,2450.0,,본,,A1 (sf),2020.12.23,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,3(사모사채),3.58,2022.08.26,본,,AAA (sf),2020.12.23,S,,,,,,,ABS,,,,,,,
자산유동화증권,티월드제사십삼차유동화전문,,1-27,28.0,2023.04.30,정기,AAA (sf),AAA (sf),2020.12.23,S,,,,,,,ABS,,,,,,,
자산유동화증권,티월드제사십이차유동화전문,,1-9,1320.0,2024.02.22,정기,AA (sf),AA (sf),2020.12.23,S,,,,,,,ABS,,,,,,,
자산유동화증권,퍼스트파이브지제사십칠차유동화전문,,1-28,10.0,2024.05.31,정기,AAA (sf),AAA (sf),2020.12.23,S,,,,,,,ABS,,,,,,,
자산유동화증권,에스제이통영제일차,,9,440.0,,본,,A1 (sf),2020.12.22,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,엠아이제이차,,9,100.0,,수시,A1 (sf),A1 (sf),2020.12.22,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,유플러스엘티이제사십일차유동화전문,,1-17,20.0,2022.04.12,정기,AAA (sf),AAA (sf),2020.12.22,S,,,,,,,ABS,,,,,,,
자산유동화증권,케이비통영제일차,,9,440.0,,본,,A1 (sf),2020.12.22,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,하이암남제삼차,,9,120.0,,본,,A1 (sf),2020.12.22,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,넘버원제일차,,2-1,2450.0,,본,,A1 (sf),2020.12.21,S,,,,,,,ABCP,,,,,,,
자산유동화증권,넘버원제일차,,2-2(사모사채),3.44,2022.06.07,본,,AAA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,드림이제이차,,1,2000.0,,본,,A1 (sf),2020.12.21,S,,,,,,,ABCP,,,,,,,
자산유동화증권,드림이제이차,,1(사모사채),2.8,2022.06.09,본,,AAA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,디케이노원제이차,,9,160.0,,본,,A1 (sf),2020.12.21,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,래피드호그제이십구차,,9,180.0,,본,,A1 (sf),2020.12.21,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,리치게이트제십일차,,14,250.0,,수시,A1 (sf),A1 (sf),2020.12.21,S,,,,,,,ABCP,,,,,,,
자산유동화증권,마에스트로에이치,,9,500.0,,수시,A1 (sf),A1 (sf),2020.12.21,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,시은제10차,,2,2450.0,,본,,A1 (sf),2020.12.21,S,,,,,,,ABCP,,,,,,,
자산유동화증권,시은제10차,,2(사모사채),3.58,2022.08.26,본,,AAA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,에이아이라데팡스제일차,,30,770.0,,정기,,A1 (sf),2020.12.21,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,에코클로버,,9,1297.0,,본,,A1 (sf),2020.12.21,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,우리카드오토제일차유동화전문,,1-16,70.0,2023.06.28,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,우리카드오토제일차유동화전문,,1-17,85.0,2023.09.28,정기,AA (sf),AA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,우리카드오토제일차유동화전문,,1-18,80.0,2023.10.28,정기,A (sf),A (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,우리카드오토제일차유동화전문,,1-19,75.0,2023.11.28,정기,BBB (sf),BBB (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,지앤에이제일차,,1(사모사채),3.6,2022.06.15,본,,AAA (sf),2020.12.21,S,,,,,,,ABS,,,,,,,
자산유동화증권,지앤에이제일차,,1-1,2400.0,,본,,A1 (sf),2020.12.21,S,,,,,,,ABCP,,,,,,,
자산유동화증권,티에이치플러스제이차,,9,100.0,,본,,A1 (sf),2020.12.21,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,하나시애틀프라임,,9,1470.0,,본,,A1 (sf),2020.12.21,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2010-13,100.0,2030.10.28,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2011-15,4533.68,2046.11.25,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2012-29,100.0,2032.10.11,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2012-32,100.0,2032.11.01,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2013-34,100.0,2033.10.10,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2015-24,100.0,2035.10.23,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2016-21,100.0,2036.10.07,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2016-22,100.0,2036.10.21,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2019-19,300.0,2039.10.15,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,한국주택금융공사,,MBS 2019-20,300.0,2039.10.25,정기,AAA (sf),AAA (sf),2020.12.21,S,,,,,,,BC,,,,,,,
자산유동화증권,색동이제이십일차유동화전문,,1-16,100.0,2022.06.19,정기,BBB (sf),BBB (sf),2020.12.18,S,,,,,,,ABS,,,,,,,
자산유동화증권,에프엔라포르타제이차,,9,500.0,,본,,A1 (sf),2020.12.18,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,에프엔라포르타제일차,,9,2150.0,,본,,A1 (sf),2020.12.18,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,와이디에이치엠이글제일차,,9,100.0,,본,,A1 (sf),2020.12.18,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,와이에프티제일차,,9,50.0,,본,,A1 (sf),2020.12.18,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,지아이비엘제일차,,23,587.5,,본,,A2+ (sf),2020.12.18,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,2,2450.0,,본,,A1 (sf),2020.12.18,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,2(사모사채),3.45,2022.08.26,본,,AAA (sf),2020.12.18,S,,,,,,,ABS,,,,,,,
자산유동화증권,퍼스트파이브지제오십사차유동화전문,,1-9,200.0,2021.09.29,본,,AAA (sf),2020.12.18,S R,,,,,,,ABS,,,,,,,
자산유동화증권,레드독제이차,,7,859.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,버티고제일차,,9,1720.0,,정기,A1 (sf),A1 (sf),2020.12.17,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,빅아이제십오차,,1,2450.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,빅아이제십오차,,1(사모사채),3.51,2022.07.31,본,,AAA (sf),2020.12.17,S,,,,,,,ABS,,,,,,,
자산유동화증권,선천제일차,,2-1,2450.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,선천제일차,,2-2(사모사채),3.5,2022.06.13,본,,AAA (sf),2020.12.17,S,,,,,,,ABS,,,,,,,
자산유동화증권,시은제10차,,1,2450.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,시은제10차,,1(사모사채),3.49,2022.08.26,본,,AAA (sf),2020.12.17,S,,,,,,,ABS,,,,,,,
자산유동화증권,에스엘티장항대토제일차,,2-1,328.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,에스엘티장항대토제일차,,2-5,328.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,에이치아이삼송제이차,,9,200.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,에이치아이삼송제일차,,4,600.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,오토드림제일차,,9,120.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,와이케이루시아,,9,120.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,우리한숲제일차,,2-9,500.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,인베스트오토제일차,,9,220.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,코너스톤제오차,,3(사모사채),3.5,2022.06.07,본,,AAA (sf),2020.12.17,S,,,,,,,ABS,,,,,,,
자산유동화증권,코너스톤제오차,,3-1,2450.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,키스서초제일차,,4,30.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,트리플에이제12차,,1,2450.0,,본,,A1 (sf),2020.12.17,S,,,,,,,ABCP,,,,,,,
자산유동화증권,트리플에이제12차,,1(사모사채),3.51,2022.08.26,본,,AAA (sf),2020.12.17,S,,,,,,,ABS,,,,,,,
자산유동화증권,티월드제오십구차유동화전문,,1-9,150.0,2021.09.28,본,,AAA (sf),2020.12.17,S R,,,,,,,ABS,,,,,,,
자산유동화증권,해피문제이차,,9,150.0,,본,,A1 (sf),2020.12.17,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,비아이티리치제일차,,3,165.0,,본,,A1 (sf),2020.12.16,S,,,,,,,ABCP,,,,,,,
자산유동화증권,스카이원제일차,,9,50.0,,본,,A1 (sf),2020.12.16,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,아시아나베스트제일차,,14,60.0,,정기,,A3- (sf),2020.12.16,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,안다미로신기제일차,,9,50.0,,본,,A1 (sf),2020.12.16,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,에스리디파인제십차,,9,400.0,,수시,,A1 (sf),2020.12.16,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,여의제삼차,,14,60.0,,정기,,A2+ (sf),2020.12.16,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,연남타이거제팔차,,1-1,1000.0,,본,,A1 (sf),2020.12.16,S,,,,,,,ABCP,,,,,,,
자산유동화증권,연남타이거제팔차,,1-2(사모사채),1.7,2022.06.15,본,,AA+ (sf),2020.12.16,S,,,,,,,ABS,,,,,,,
자산유동화증권,와이비파주,,3-8,160.0,,본,,A2+ (sf),2020.12.16,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,카이로스평택,,7,70.0,,본,,A2- (sf),2020.12.16,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,카이로스평택,,9,70.0,,본,,A2- (sf),2020.12.16,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,대봉동한투유동화제이차,,5,120.0,,본,,A1 (sf),2020.12.15,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,샤이드래곤제일차,,2,2800.0,,본,,A1 (sf),2020.12.15,S,,,,,,,ABCP,,,,,,,
자산유동화증권,샤이드래곤제일차,,2(사모사채),4.2,2022.06.10,본,,AAA (sf),2020.12.15,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이비우리캐피탈오토제이십차유동화전문,,1-24,50.0,2023.09.27,정기,AAA (sf),AAA (sf),2020.12.15,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이비우리캐피탈오토제이십차유동화전문,,1-25,130.0,2025.04.27,정기,AA (sf),AA (sf),2020.12.15,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이비우리캐피탈오토제이십차유동화전문,,1-26,150.0,2025.05.27,정기,A (sf),A (sf),2020.12.15,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이비우리캐피탈오토제이십차유동화전문,,1-27,100.0,2025.06.27,정기,BBB (sf),BBB (sf),2020.12.15,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이에스엠제일차,,9,1000.0,,정기,A1 (sf),A1 (sf),2020.12.15,S,,,,,,,ABCP,,,,,,,
자산유동화증권,티에이치플러스제삼차,,9,30.0,,본,,A1 (sf),2020.12.15,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,네오드림시스템즈,,3(사모사채),2.3,2022.06.07,본,,AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,네오드림시스템즈,,3-1,1600.0,,본,,A1 (sf),2020.12.14,S,,,,,,,ABCP,,,,,,,
자산유동화증권,매직타운제일차,,10,240.0,,정기,A1 (sf),A1 (sf),2020.12.14,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,빅토리드래곤제구차,,3,2000.0,,본,,A1 (sf),2020.12.14,S,,,,,,,ABCP,,,,,,,
자산유동화증권,빅토리드래곤제구차,,3(사모사채),2.9,2022.06.10,본,,AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제십구차유동화전문,,1-14,50.0,2021.09.22,수시,BBB (sf)↓,BBB (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제십구차유동화전문,,1-28,100.0,2021.09.22,수시,AAA (sf),AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제이십삼차유동화전문,,1-16,100.0,2022.11.09,수시,BBB (sf)↓,BBB (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제이십삼차유동화전문,,1-32,62.5,2022.11.09,수시,AAA (sf),AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제이십이차유동화전문,,1-16,100.0,2022.10.24,수시,BBB (sf)↓,BBB (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,색동이제이십일차유동화전문,,1-16,100.0,2022.06.19,수시,BBB (sf)↓,BBB (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,에스와이문수로,,17,500.0,,정기,A1 (sf),A1 (sf),2020.12.14,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,올원프렌즈한숲제일차,,9,301.0,,본,,A1 (sf),2020.12.14,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,제이드림제20차,,6,2450.0,,본,,A1 (sf),2020.12.14,S,,,,,,,ABCP,,,,,,,
자산유동화증권,제이드림제20차,,6(사모사채),3.51,2022.06.27,본,,AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,지아이비와이비,,9,196.0,,본,,A1 (sf),2020.12.14,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,칼제이십사차유동화전문,,1-9,300.0,2022.12.23,수시,A- (sf)↓,A- (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,칼제이십이차유동화전문,,1-16,200.0,2023.01.26,수시,A- (sf)↓,A- (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,칼제이십일차유동화전문,,1-16,250.0,2022.04.07,수시,A- (sf)↓,A- (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,트리웨이브제일차,,9,200.0,,본,,A1 (sf),2020.12.14,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,트리유니크제일차,,9,60.0,,본,,A1 (sf),2020.12.14,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,티월드제이십구차유동화전문,,1-27,40.0,2022.04.30,정기,AAA (sf),AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,티월드제이십팔차유동화전문,,1-27,20.0,2022.03.28,정기,AAA (sf),AAA (sf),2020.12.14,S,,,,,,,ABS,,,,,,,
자산유동화증권,하나마이크론제일차,,9,270.0,,정기,A1 (sf),A1 (sf),2020.12.14,S,,,,,,,ABCP,,,,,,,
자산유동화증권,디이씨원,,8,900.0,,본,,A1 (sf),2020.12.11,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,아이비안성제일차,,8,100.0,,본,,A1 (sf),2020.12.11,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,에스포스제일차,,8,120.0,,본,,A1 (sf),2020.12.11,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,에프에스제일차,,9,50.0,,본,,A2+ (sf),2020.12.11,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,지아이비마이티제일차,,2-9,90.0,,본,,A1 (sf),2020.12.11,S R,,,,,,,ABCP,,,,,,,
자산유동화증권,천안한투유동화제일차,,5,29.0,,본,,A1 (sf),2020.12.11,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,뉴테란제삼차,,6,125.0,,본,,A2- (sf),2020.12.10,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,드림이제일차,,1,2400.0,,본,,A1 (sf),2020.12.10,S,,,,,,,ABCP,,,,,,,
자산유동화증권,드림이제일차,,1(사모사채),3.4,2022.06.08,본,,AAA (sf),2020.12.10,S,,,,,,,ABS,,,,,,,
자산유동화증권,리치월드제20차,,4,2450.0,,본,,A1 (sf),2020.12.10,S,,,,,,,ABCP,,,,,,,
자산유동화증권,리치월드제20차,,4(사모사채),3.47,2022.06.27,본,,AAA (sf),2020.12.10,S,,,,,,,ABS,,,,,,,
자산유동화증권,스타원제일차,,3,30.0,,본,,A1 (sf),2020.12.10,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,엠에이다산제일차,,20,300.0,,정기,A1 (sf),A1 (sf),2020.12.10,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,우리한숲제일차,,9,750.0,,정기,A1 (sf),A1 (sf),2020.12.10,S,,,,,,,ABCP,,,,,,,
자산유동화증권,키스아이비플러스제이십차,,20,204.0,,정기,A1 (sf),A1 (sf),2020.12.10,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,타이프린스제일차,,1-1,2450.0,,본,,A1 (sf),2020.12.10,S,,,,,,,ABCP,,,,,,,
자산유동화증권,타이프린스제일차,,1-2(사모사채),3.5,2022.06.08,본,,AAA (sf),2020.12.10,S,,,,,,,ABS,,,,,,,
자산유동화증권,대명동한투유동화제삼차,,5,30.0,,본,,A1 (sf),2020.12.09,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,대명동한투유동화제이차,,5,30.0,,본,,A1 (sf),2020.12.09,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,비욘드삼송피에프제일차,,9,30.0,,본,,A1 (sf),2020.12.09,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,빌리프삼송,,9,120.0,,본,,A1 (sf),2020.12.09,S R,,,,,,,ABSTB,,,,,,,
자산유동화증권,제이비우리캐피탈오토제십구차유동화전문,,1-24,110.0,2024.06.05,정기,A (sf),AA (sf),2020.12.09,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이비우리캐피탈오토제십구차유동화전문,,1-25,60.0,2024.07.05,정기,BBB (sf),BBB (sf),2020.12.09,S,,,,,,,ABS,,,,,,,
자산유동화증권,컨스틸레이션제일차,,21-3,1.0,,수시,,A1 (sf),2020.12.09,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,더갤러리신사제일차,,9,600.0,,정기,A1 (sf),A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,리치월드제20차,,3,2450.0,,본,,A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,리치월드제20차,,3(사모사채),3.46,2022.06.27,본,,AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,빅아이제십사차,,1,2450.0,,본,,A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,빅아이제십사차,,1(사모사채),3.48,2022.07.31,본,,AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,빅토리드래곤제팔차,,3,2450.0,,본,,A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,빅토리드래곤제팔차,,3(사모사채),3.6,2022.06.10,본,,AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,신보2019제7차유동화전문,,1-2,409.825,,정기,AAA (sf),AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,신보2019제7차유동화전문,,1-3,67.87598,,정기,C (sf),C (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,제이드림제20차,,5,2450.0,,본,,A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,제이드림제20차,,5(사모사채),3.47,2022.06.27,본,,AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,케이희망제15차,,3,2350.0,,본,,A1 (sf),2020.12.08,S,,,,,,,ABCP,,,,,,,
자산유동화증권,케이희망제15차,,3(사모사채),3.33,2022.06.27,본,,AAA (sf),2020.12.08,S,,,,,,,ABS,,,,,,,
자산유동화증권,플랜업신사제일차,,9,200.0,,정기,A2+ (sf),A2+ (sf),2020.12.08,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,그레이트챌린지제십구차,,9,50.0,,정기,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,그레이트챌린지제이십일차,,9,50.0,,정기,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,디비이천중리,,9,80.0,,수시,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,디아이에프두류,,9,50.0,,수시,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,라이너즈파트너스,,9,70.0,,수시,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
자산유동화증권,라프로익화원,,9,120.0,,수시,A2+ (sf),A1 (sf),2020.12.07,S,,,,,,,ABSTB,,,,,,,
